GEOID,population,station_complex_id,station_complex_name,orig_node,network_dist_m,network_dist_mi
360050216025,1629,425.0,"Bronx Park East (2,5)",6816435409,1419.7718115253724,0.8822074959457743
360050238001,85,425.0,"Bronx Park East (2,5)",5487908738,1421.0989362571613,0.8830321350722417
360050332012,2054,425.0,"Bronx Park East (2,5)",5487733949,1421.6783660660867,0.8833921769583101
360050248003,702,425.0,"Bronx Park East (2,5)",42746164,1464.3873699017936,0.9099303875512904
360050328002,931,425.0,"Bronx Park East (2,5)",8344027303,1467.4672928172422,0.9118441676819331
360050210015,910,425.0,"Bronx Park East (2,5)",6814479491,1476.5114582846293,0.9174639655291171
360050332013,1436,425.0,"Bronx Park East (2,5)",5487733947,1477.2327377844267,0.9179121489457956
360050060001,1266,425.0,"Bronx Park East (2,5)",42746847,1497.388364714391,0.93043630601016
360050210012,983,425.0,"Bronx Park East (2,5)",6831101106,1535.578671296908,0.9541667213248338
360050330004,995,425.0,"Bronx Park East (2,5)",42745606,1547.199596595524,0.9613876474800379
360050210025,639,425.0,"Bronx Park East (2,5)",9652981235,1579.5227653255477,0.9814723832910061
360050218003,1952,425.0,"Bronx Park East (2,5)",6814583436,1580.1351306118816,0.9818528903848047
360050328003,776,425.0,"Bronx Park East (2,5)",7043516475,1582.9533150549364,0.9836040333645696
360050220001,1985,426.0,"E 180 St (2,5)",42756695,334.91232758561085,0.2081053895296276
360050060001,1266,426.0,"E 180 St (2,5)",42746847,438.44814477294045,0.2724397235965927
360050240003,1315,426.0,"E 180 St (2,5)",5487855680,473.21025820052796,0.29403995314882375
360050361001,633,426.0,"E 180 St (2,5)",2806774846,540.3308882111621,0.3357468827041906
360050240002,987,426.0,"E 180 St (2,5)",42749889,570.9777290040327,0.3547899940373275
360050361003,1073,426.0,"E 180 St (2,5)",42757635,615.7507942155281,0.3826107560959947
360050361005,1537,426.0,"E 180 St (2,5)",42759037,621.6858400771002,0.3862986317851419
360050361004,958,426.0,"E 180 St (2,5)",42747155,646.329634059678,0.4016116134935303
360050361002,1626,426.0,"E 180 St (2,5)",10146616623,665.0671544790171,0.4132545978345266
360050216013,489,426.0,"E 180 St (2,5)",6814447064,674.0542726232912,0.4188389480304294
360050218005,530,426.0,"E 180 St (2,5)",6814579781,685.2042232241196,0.42576722334877626
360050218003,1952,426.0,"E 180 St (2,5)",6814583436,728.3393493131774,0.4525702146924686
360050218004,567,426.0,"E 180 St (2,5)",6814475504,770.1987898366999,0.4785805298051996
360050363003,1300,426.0,"E 180 St (2,5)",13146470487,778.0290415713692,0.483446034754228
360050363002,467,426.0,"E 180 St (2,5)",13146470485,778.9146735616337,0.48399634232768324
360050218001,1084,426.0,"E 180 St (2,5)",6814447071,788.3143551737948,0.4898370482146686
360050240001,1630,426.0,"E 180 St (2,5)",13036925903,829.0732833992802,0.5151635349890515
360050216014,934,426.0,"E 180 St (2,5)",13036846875,833.6317091210767,0.5179960164546191
360050076001,1169,426.0,"E 180 St (2,5)",6814583402,857.4583151728892,0.5328012198621107
360050236002,666,426.0,"E 180 St (2,5)",42766786,865.4806514947119,0.5377860809367269
360050363001,1108,426.0,"E 180 St (2,5)",42747059,870.0975205944369,0.5406548775239769
360050236001,943,426.0,"E 180 St (2,5)",5487855666,873.2403434558684,0.5426077419661901
360050218002,1877,426.0,"E 180 St (2,5)",42734827,1006.6840381260907,0.6255260157120874
360050238003,1199,426.0,"E 180 St (2,5)",42766791,1009.2832980983441,0.6271411249943107
360050232002,1358,426.0,"E 180 St (2,5)",8179623267,1022.9648310557748,0.635642456569634
360050216011,1728,426.0,"E 180 St (2,5)",6814578590,1045.7269840381796,0.6497862378603525
360050060002,0,426.0,"E 180 St (2,5)",7045744942,1047.1247945158873,0.6506547991822035
360050359001,2107,426.0,"E 180 St (2,5)",5487953332,1059.6564558380933,0.6584416318727512
360050363005,920,426.0,"E 180 St (2,5)",11506926416,1088.3297268015438,0.6762584207200119
360050064004,916,426.0,"E 180 St (2,5)",11913132830,1109.4510991461245,0.6893826656555635
360050210016,849,426.0,"E 180 St (2,5)",9699227230,1116.8819430691888,0.6939999894796556
360050062002,1679,426.0,"E 180 St (2,5)",6782607108,1123.0850526033087,0.6978544326266101
360050062003,2333,426.0,"E 180 St (2,5)",6782592973,1126.5957376942688,0.7000358766290957
360050216021,23,426.0,"E 180 St (2,5)",6814578667,1161.114365140094,0.7214848106305032
360050363006,1788,426.0,"E 180 St (2,5)",11506926437,1164.1620468115061,0.723378556931106
360050076002,959,426.0,"E 180 St (2,5)",6814414639,1166.4029574325796,0.72477099769631
360050365012,1928,426.0,"E 180 St (2,5)",11506865562,1209.3304617701401,0.7514449785440865
360050365011,1078,426.0,"E 180 St (2,5)",5487953203,1223.0269466124198,0.7599556008130164
360050363004,1438,426.0,"E 180 St (2,5)",11506926390,1230.488820341692,0.7645922057127096
360050216012,1285,426.0,"E 180 St (2,5)",6814512103,1248.5696766331719,0.7758271568675184
360050216026,830,426.0,"E 180 St (2,5)",9652981255,1262.4921010415512,0.7844781718229531
360050076004,1372,426.0,"E 180 St (2,5)",6814414653,1270.8346039117266,0.7896619756619028
360050062001,1062,426.0,"E 180 St (2,5)",5488317872,1275.639010399072,0.7926473028689227
360050216025,1629,426.0,"E 180 St (2,5)",6816435409,1299.2246411242295,0.8073027707782255
360050230001,1484,426.0,"E 180 St (2,5)",7206190500,1302.888283601544,0.809579258330461
360050064002,394,426.0,"E 180 St (2,5)",6814414620,1311.9279693566684,0.8151962726065769
360050076003,1075,426.0,"E 180 St (2,5)",6814450199,1326.2339055262817,0.824085591314627
360050210017,2174,426.0,"E 180 St (2,5)",6831101093,1344.7805408817326,0.8356099648810895
360050238001,85,426.0,"E 180 St (2,5)",5487908738,1352.249685998652,0.8402510880228243
360050064001,2070,426.0,"E 180 St (2,5)",5488317863,1362.0611591044608,0.8463476699171467
360050371001,1356,426.0,"E 180 St (2,5)",11506175125,1376.5650772809724,0.8553600092466306
360050064003,569,426.0,"E 180 St (2,5)",6814426589,1377.0666197699677,0.8556716540755638
360050056003,667,426.0,"E 180 St (2,5)",6814377836,1379.1526142446314,0.8569678341709219
360050238002,997,426.0,"E 180 St (2,5)",12944036841,1380.1067568819526,0.8575607123926284
360050210015,910,426.0,"E 180 St (2,5)",6814479491,1407.6622080261202,0.8746829184796999
360050161002,1208,426.0,"E 180 St (2,5)",11079679425,1408.1195461279644,0.8749670959076171
360050155001,2346,426.0,"E 180 St (2,5)",11407760083,1413.046338675621,0.8780284704758603
360050068001,1538,426.0,"E 180 St (2,5)",6814450209,1418.0918384610704,0.8811636064853111
360050070002,633,426.0,"E 180 St (2,5)",7578242957,1440.8709029319073,0.8953178961138774
360050365013,980,426.0,"E 180 St (2,5)",11506926300,1452.1836615458635,0.90234733589289
360050161001,1256,426.0,"E 180 St (2,5)",3590617488,1461.1452635031358,0.9079158310258465
360050161004,1045,426.0,"E 180 St (2,5)",11199679794,1465.614071703533,0.9106926266068904
360050076005,561,426.0,"E 180 St (2,5)",10536873352,1466.2939899135133,0.9111151092457239
360050210012,983,426.0,"E 180 St (2,5)",6831101106,1466.7294210383989,0.9113856742754166
360050056002,536,426.0,"E 180 St (2,5)",11079677417,1469.8649264588219,0.9133339918592851
360050367001,779,426.0,"E 180 St (2,5)",11415400873,1470.0397653425684,0.9134426319749516
360050232001,1024,426.0,"E 180 St (2,5)",42757338,1474.1080009553884,0.9159705226710257
360050371003,1240,426.0,"E 180 St (2,5)",11506865429,1474.5184170185435,0.9162255440233534
360050216023,324,426.0,"E 180 St (2,5)",6814515246,1475.5368543045188,0.916858373186846
360050371002,914,426.0,"E 180 St (2,5)",5487953322,1490.4128163315565,0.9261018904218852
360050371004,732,426.0,"E 180 St (2,5)",11506175073,1493.3084146090216,0.927901136247792
360050393006,928,426.0,"E 180 St (2,5)",11500954334,1498.0173082888784,0.9308271144002377
360050210025,639,426.0,"E 180 St (2,5)",9652981235,1510.6735150670386,0.9386913362415888
360050393002,1596,426.0,"E 180 St (2,5)",11500954307,1520.6744359817897,0.944905635839406
360050070003,986,426.0,"E 180 St (2,5)",6814472373,1526.6885695691556,0.9486426544851652
360050161003,1124,426.0,"E 180 St (2,5)",11079679452,1527.987695566646,0.9494498959614787
360050157002,1762,426.0,"E 180 St (2,5)",9903089231,1528.6021795678812,0.9498317195669537
360050216022,812,426.0,"E 180 St (2,5)",6831100912,1529.2513823233128,0.9502351164597368
360050216024,2262,426.0,"E 180 St (2,5)",3633191503,1534.9296458461567,0.9537634346043451
360050367002,1361,426.0,"E 180 St (2,5)",11415400832,1545.6484824255767,0.9604238274234014
360050056001,910,426.0,"E 180 St (2,5)",11079677418,1549.8315886230755,0.963023095569038
360050062005,342,426.0,"E 180 St (2,5)",6830731756,1551.394339282472,0.9639941462229684
360050365021,1139,426.0,"E 180 St (2,5)",11506926366,1560.8682364960437,0.9698809676613045
360050210027,337,426.0,"E 180 St (2,5)",6814479519,1566.6544495887213,0.9734763627255405
360050244001,626,426.0,"E 180 St (2,5)",12944027772,1574.6338424986136,0.9784345399347644
360050373002,1667,426.0,"E 180 St (2,5)",11506865383,1587.4077727019085,0.9863719119029594
360050361003,1073,427.0,"West Farms Sq-E Tremont Av (2,5)",42757635,89.7091300606172,0.055742807648239155
360050361002,1626,427.0,"West Farms Sq-E Tremont Av (2,5)",10146616623,139.02549032410622,0.08638664938677111
360050361001,633,427.0,"West Farms Sq-E Tremont Av (2,5)",2806774846,354.25579729250813,0.22012489423770498
360050359001,2107,427.0,"West Farms Sq-E Tremont Av (2,5)",5487953332,415.77982692992526,0.2583542489032307
360050361005,1537,427.0,"West Farms Sq-E Tremont Av (2,5)",42759037,503.85882746915274,0.31308413850967026
360050060001,1266,427.0,"West Farms Sq-E Tremont Av (2,5)",42746847,537.506535444732,0.3339919068964495
360050361004,958,427.0,"West Farms Sq-E Tremont Av (2,5)",42747155,549.1671428822218,0.34123749045088164
360050363004,1438,427.0,"West Farms Sq-E Tremont Av (2,5)",11506926390,576.8671527082644,0.3584495213617162
360050363003,1300,427.0,"West Farms Sq-E Tremont Av (2,5)",13146470487,660.2020289634218,0.4102315414787564
360050363002,467,427.0,"West Farms Sq-E Tremont Av (2,5)",13146470485,661.0876609536862,0.4107818490522116
360050363001,1108,427.0,"West Farms Sq-E Tremont Av (2,5)",42747059,752.2705079864894,0.46744038424850526
360050155001,2346,427.0,"West Farms Sq-E Tremont Av (2,5)",11407760083,792.4739566948367,0.49242171119517114
360050365013,980,427.0,"West Farms Sq-E Tremont Av (2,5)",11506926300,798.5619939124357,0.4962046515418965
360050365012,1928,427.0,"West Farms Sq-E Tremont Av (2,5)",11506865562,801.5489994747783,0.49806069536255754
360050367001,779,427.0,"West Farms Sq-E Tremont Av (2,5)",11415400873,836.0630396536271,0.5195067789613302
360050161002,1208,427.0,"West Farms Sq-E Tremont Av (2,5)",11079679425,837.4997288551975,0.5203994984622252
360050161004,1045,427.0,"West Farms Sq-E Tremont Av (2,5)",11199679794,848.0558251699113,0.5269587689176378
360050161001,1256,427.0,"West Farms Sq-E Tremont Av (2,5)",3590617488,884.180863766255,0.5494058830118279
360050365021,1139,427.0,"West Farms Sq-E Tremont Av (2,5)",11506926366,907.2465688626162,0.5637382833103112
360050367002,1361,427.0,"West Farms Sq-E Tremont Av (2,5)",11415400832,911.6717567366352,0.5664879744097799
360050220001,1985,427.0,"West Farms Sq-E Tremont Av (2,5)",42756695,913.0880443891441,0.5673680169443027
360050363005,920,427.0,"West Farms Sq-E Tremont Av (2,5)",11506926416,918.8957179757623,0.5709767469743885
360050161003,1124,427.0,"West Farms Sq-E Tremont Av (2,5)",11079679452,949.4617367987163,0.5899696377388969
360050157002,1762,427.0,"West Farms Sq-E Tremont Av (2,5)",9903089231,957.9823622951144,0.5952641221215619
360050365022,1343,427.0,"West Farms Sq-E Tremont Av (2,5)",5487953335,979.7519472112451,0.6087911486766284
360050240003,1315,427.0,"West Farms Sq-E Tremont Av (2,5)",5487855680,986.3346691595094,0.6128814726282261
360050371002,914,427.0,"West Farms Sq-E Tremont Av (2,5)",5487953322,1024.0811379987163,0.6363360992697108
360050363006,1788,427.0,"West Farms Sq-E Tremont Av (2,5)",11506926437,1046.3350342035585,0.6501640636556343
360050157001,0,427.0,"West Farms Sq-E Tremont Av (2,5)",7053193081,1059.2778947116178,0.6582064043096039
360050060002,0,427.0,"West Farms Sq-E Tremont Av (2,5)",7045744942,1070.3253373720213,0.6650709839884806
360050365011,1078,427.0,"West Farms Sq-E Tremont Av (2,5)",5487953203,1105.0355820436455,0.6866389837098721
360050056003,667,427.0,"West Farms Sq-E Tremont Av (2,5)",6814377836,1126.9068927237506,0.7002292198812872
360050064004,916,427.0,"West Farms Sq-E Tremont Av (2,5)",11913132830,1132.6516420022585,0.7037988504618407
360050218005,530,427.0,"West Farms Sq-E Tremont Av (2,5)",6814579781,1139.355906625247,0.7079646977178514
360050062002,1679,427.0,"West Farms Sq-E Tremont Av (2,5)",6782607108,1146.285595459443,0.7122706174328873
360050240002,987,427.0,"West Farms Sq-E Tremont Av (2,5)",42749889,1149.153445807566,0.7140526214520027
360050062003,2333,427.0,"West Farms Sq-E Tremont Av (2,5)",6782592973,1149.796280550403,0.714452061435373
360050216013,489,427.0,"West Farms Sq-E Tremont Av (2,5)",6814447064,1158.533824946168,0.7198813333081685
360050157004,1625,427.0,"West Farms Sq-E Tremont Av (2,5)",42746558,1160.2142841757895,0.7209255248585069
360050369011,1286,427.0,"West Farms Sq-E Tremont Av (2,5)",11415401124,1172.0731156398501,0.7282942794187991
360050155002,588,427.0,"West Farms Sq-E Tremont Av (2,5)",4217721853,1184.9502454249675,0.7362957767935723
360050371003,1240,427.0,"West Farms Sq-E Tremont Av (2,5)",11506865429,1197.4280040917106,0.7440491158435822
360050076001,1169,427.0,"West Farms Sq-E Tremont Av (2,5)",6814583402,1206.7091211555544,0.7498161489527101
360050218003,1952,427.0,"West Farms Sq-E Tremont Av (2,5)",6814583436,1206.9617961416375,0.7499731543002955
360050218004,567,427.0,"West Farms Sq-E Tremont Av (2,5)",6814475504,1213.3912950783144,0.7539682696498655
360050056002,536,427.0,"West Farms Sq-E Tremont Av (2,5)",11079677417,1218.9349670690412,0.7574129562858323
360050369022,1451,427.0,"West Farms Sq-E Tremont Av (2,5)",11415401123,1227.7649830663008,0.762899687490711
360050371001,1356,427.0,"West Farms Sq-E Tremont Av (2,5)",11506175125,1258.5737127121981,0.7820433921434863
360050218001,1084,427.0,"West Farms Sq-E Tremont Av (2,5)",6814447071,1272.5643476689077,0.7907367912740053
360050062001,1062,427.0,"West Farms Sq-E Tremont Av (2,5)",5488317872,1298.8395532552063,0.8070634876752
360050056001,910,427.0,"West Farms Sq-E Tremont Av (2,5)",11079677418,1298.901629233295,0.8071020599955852
360050157003,1474,427.0,"West Farms Sq-E Tremont Av (2,5)",9903055851,1302.7717334515312,0.8095068372447906
360050373003,1203,427.0,"West Farms Sq-E Tremont Av (2,5)",11506865623,1318.0439791040942,0.8189965943207118
360050216014,934,427.0,"West Farms Sq-E Tremont Av (2,5)",13036846875,1320.629103024141,0.82060291984549
360050240001,1630,427.0,"West Farms Sq-E Tremont Av (2,5)",13036925903,1342.1976943582613,0.8340050544684537
360050123004,0,427.0,"West Farms Sq-E Tremont Av (2,5)",9903117646,1350.2085711226514,0.8389827948865072
360050123003,978,427.0,"West Farms Sq-E Tremont Av (2,5)",9903117672,1350.48921019463,0.8391571763546734
360050369012,755,427.0,"West Farms Sq-E Tremont Av (2,5)",5487953368,1352.852852460018,0.8406258792175787
360050054002,2272,427.0,"West Farms Sq-E Tremont Av (2,5)",6814377859,1363.299714312414,0.8471172743562044
360050369021,635,427.0,"West Farms Sq-E Tremont Av (2,5)",12695177114,1372.3341383956495,0.8527310191728594
360050371004,732,427.0,"West Farms Sq-E Tremont Av (2,5)",11506175073,1374.6911465698433,0.8541955997923643
360050236002,666,427.0,"West Farms Sq-E Tremont Av (2,5)",42766786,1378.605062453693,0.8566276004161291
360050218002,1877,427.0,"West Farms Sq-E Tremont Av (2,5)",42734827,1379.9393053648469,0.8574566625851883
360050064001,2070,427.0,"West Farms Sq-E Tremont Av (2,5)",5488317863,1385.261701960595,0.860763854723424
360050153001,2369,427.0,"West Farms Sq-E Tremont Av (2,5)",10101118757,1394.4585217652482,0.8664785078139164
360050064002,394,427.0,"West Farms Sq-E Tremont Av (2,5)",6814414620,1394.5453462299427,0.8665324581691518
360050064003,569,427.0,"West Farms Sq-E Tremont Av (2,5)",6814426589,1400.2671626261017,0.8700878388818408
360050393006,928,427.0,"West Farms Sq-E Tremont Av (2,5)",11500954334,1400.8548171114223,0.870452991357589
360050393002,1596,427.0,"West Farms Sq-E Tremont Av (2,5)",11500954307,1423.5119448043336,0.8845315127967575
360050373002,1667,427.0,"West Farms Sq-E Tremont Av (2,5)",11506865383,1442.9797425572997,0.896628271563063
360050236001,943,427.0,"West Farms Sq-E Tremont Av (2,5)",5487855666,1462.8830158647181,0.9089956229663826
360050054001,726,427.0,"West Farms Sq-E Tremont Av (2,5)",6814377870,1497.7088704566188,0.9306354595403202
360050076002,959,427.0,"West Farms Sq-E Tremont Av (2,5)",6814414639,1515.6537634152448,0.9417859267869095
360050238003,1199,427.0,"West Farms Sq-E Tremont Av (2,5)",42766791,1522.407709057325,0.9459826444737129
360050373004,2091,427.0,"West Farms Sq-E Tremont Av (2,5)",11506865374,1523.2537953650158,0.9465083794381646
360050216011,1728,427.0,"West Farms Sq-E Tremont Av (2,5)",6814578590,1532.0937483758148,0.9520012852323405
360050123005,0,427.0,"West Farms Sq-E Tremont Av (2,5)",9903117671,1533.900132515383,0.9531237230885847
360050054003,1330,427.0,"West Farms Sq-E Tremont Av (2,5)",10686558508,1547.3362218555255,0.9614725426917404
360050375043,1502,427.0,"West Farms Sq-E Tremont Av (2,5)",11506865690,1563.5525705696452,0.9715489396707007
360050121011,1069,427.0,"West Farms Sq-E Tremont Av (2,5)",13039036141,1571.691660145675,0.9766063480343962
360050062005,342,427.0,"West Farms Sq-E Tremont Av (2,5)",6830731756,1574.5948821386062,0.9784103310292457
360050123001,1426,427.0,"West Farms Sq-E Tremont Av (2,5)",10121401222,1588.126864113414,0.9868187357012279
360050393005,441,427.0,"West Farms Sq-E Tremont Av (2,5)",11500954358,1600.1012192509343,0.9942592735226455
360050121012,2003,427.0,"West Farms Sq-E Tremont Av (2,5)",42759023,1602.6397385038142,0.9958366401778458
360050210016,849,427.0,"West Farms Sq-E Tremont Av (2,5)",9699227230,1604.189727301318,0.9967997609587272
360050216012,1285,427.0,"West Farms Sq-E Tremont Av (2,5)",6814512103,1606.6317202376472,0.9983171487924536
360050155001,2346,428.0,"174 St (2,5)",11407760083,66.9344558607494,0.041591246014359554
360050161004,1045,428.0,"174 St (2,5)",11199679794,110.85217905590245,0.0688805218635605
360050161001,1256,428.0,"174 St (2,5)",3590617488,332.07121503937054,0.20633999965164015
360050161003,1124,428.0,"174 St (2,5)",11079679452,362.9611209289816,0.22553414500912275
360050161002,1208,428.0,"174 St (2,5)",11079679425,383.7710548663186,0.23846487060926752
360050155002,588,428.0,"174 St (2,5)",4217721853,447.7465993109586,0.2782175297394948
360050157004,1625,428.0,"174 St (2,5)",42746558,465.4125526313718,0.2891946714997277
360050367002,1361,428.0,"174 St (2,5)",11415400832,516.8311099407736,0.3211447611696556
360050359001,2107,428.0,"174 St (2,5)",5487953332,517.8213288677839,0.3217600562142145
360050367001,779,428.0,"174 St (2,5)",11415400873,592.2613154088866,0.36801503436743427
360050153001,2369,428.0,"174 St (2,5)",10101118757,657.2548756512394,0.4084002607598391
360050157002,1762,428.0,"174 St (2,5)",9903089231,683.029488711418,0.4244159026131321
360050363004,1438,428.0,"174 St (2,5)",11506926390,815.2724997277627,0.5065881042711687
360050123001,1426,428.0,"174 St (2,5)",10121401222,826.3686894408092,0.5134829740395499
360050369022,1451,428.0,"174 St (2,5)",11415401123,832.9243362704392,0.5175564742505867
360050365021,1139,428.0,"174 St (2,5)",11506926366,849.5143908128165,0.5278650818427533
360050361003,1073,428.0,"174 St (2,5)",42757635,867.5775847622547,0.5390890580997519
360050157003,1474,428.0,"174 St (2,5)",9903055851,869.8263261454578,0.5404863646870505
360050365013,980,428.0,"174 St (2,5)",11506926300,873.2501025694775,0.5426138060133207
360050157001,0,428.0,"174 St (2,5)",7053193081,873.4912639706937,0.5427636571331688
360050365012,1928,428.0,"174 St (2,5)",11506865562,899.0058100401919,0.5586177004487504
360050361002,1626,428.0,"174 St (2,5)",10146616623,916.8939450257436,0.5697328998382838
360050060002,0,428.0,"174 St (2,5)",7045744942,945.7031418939445,0.5876341493369608
360050056003,667,428.0,"174 St (2,5)",6814377836,961.3022994496906,0.5973270405568063
360050365022,1343,428.0,"174 St (2,5)",5487953335,968.7243663817674,0.6019389105979889
360050369021,635,428.0,"174 St (2,5)",12695177114,977.4934915997882,0.6073878059327353
360050153002,984,428.0,"174 St (2,5)",10101118728,984.4187751334077,0.6116909883140963
360050369011,1286,428.0,"174 St (2,5)",11415401124,999.6865484212753,0.6211779663845275
360050163001,0,428.0,"174 St (2,5)",2348237010,1021.3668247498528,0.6346494990181396
360050123002,1967,428.0,"174 St (2,5)",13249073691,1035.0633466084932,0.6431601442880269
360050056002,536,428.0,"174 St (2,5)",11079677417,1053.330373794981,0.6545107769613512
360050363005,920,428.0,"174 St (2,5)",11506926416,1062.069246880238,0.6599408744455728
360050062002,1679,428.0,"174 St (2,5)",6782607108,1068.9646277619522,0.6642254761342863
360050151001,888,428.0,"174 St (2,5)",13061934433,1074.926085114207,0.6679297632036779
360050363003,1300,428.0,"174 St (2,5)",13146470487,1083.7172050807635,0.6733923254755139
360050363002,467,428.0,"174 St (2,5)",13146470485,1104.9216586166503,0.6865681947982716
360050369012,755,428.0,"174 St (2,5)",5487953368,1111.4085236699498,0.6905989558887182
360050153003,958,428.0,"174 St (2,5)",10121401255,1118.90257673442,0.695255556149987
360050371002,914,428.0,"174 St (2,5)",5487953322,1121.5379485641297,0.6968931043559035
360050062003,2333,428.0,"174 St (2,5)",6782592973,1122.2574737603834,0.6973401976961882
360050361001,633,428.0,"174 St (2,5)",2806774846,1132.1242519941454,0.7034711446892176
360050056001,910,428.0,"174 St (2,5)",11079677418,1133.2970359592346,0.7041998806711041
360050123003,978,428.0,"174 St (2,5)",9903117672,1138.300634965267,0.7073089806785806
360050062001,1062,428.0,"174 St (2,5)",5488317872,1139.3794108496052,0.7079793026020638
360050123004,0,428.0,"174 St (2,5)",9903117646,1139.5040688923932,0.7080567617112563
360050125001,2705,428.0,"174 St (2,5)",42762430,1145.0734674617174,0.7115174341417708
360050125002,1154,428.0,"174 St (2,5)",10121367903,1155.3253970294531,0.7178877036732159
360050363001,1108,428.0,"174 St (2,5)",42747059,1196.1045056494536,0.7432267299945653
360050054002,2272,428.0,"174 St (2,5)",6814377859,1197.695121038354,0.7442150950317237
360050151002,1242,428.0,"174 St (2,5)",5487791469,1201.5286947011193,0.7465971731897048
360050060001,1266,428.0,"174 St (2,5)",42746847,1204.448282341108,0.7484113253514535
360050363006,1788,428.0,"174 St (2,5)",11506926437,1210.1421086955727,0.7519493138153359
360050365011,1078,428.0,"174 St (2,5)",5487953203,1212.251592320373,0.7532600894281961
360050121012,2003,428.0,"174 St (2,5)",42759023,1246.164496411267,0.7743326434508974
360050121011,1069,428.0,"174 St (2,5)",13039036141,1248.6812780878706,0.7758965029688386
360050361005,1537,428.0,"174 St (2,5)",42759037,1281.72728217079,0.7964303889611829
360050371003,1240,428.0,"174 St (2,5)",11506865429,1294.8848146571243,0.8046061209297751
360050151003,1560,428.0,"174 St (2,5)",12529471577,1311.7660380595885,0.8150956529133611
360050149001,1378,428.0,"174 St (2,5)",42762871,1312.4111887226536,0.8154965319464214
360050361004,958,428.0,"174 St (2,5)",42747155,1327.0355975838593,0.8245837409023944
360050054001,726,428.0,"174 St (2,5)",6814377870,1332.1042771825585,0.8277332802158391
360050123005,0,428.0,"174 St (2,5)",9903117671,1333.199406581695,0.8284137637675663
360050371001,1356,428.0,"174 St (2,5)",11506175125,1364.9621458942015,0.8481502640176728
360050054003,1330,428.0,"174 St (2,5)",10686558508,1381.7316285814654,0.8585703633672596
360050373003,1203,428.0,"174 St (2,5)",11506865623,1392.732087761136,0.8654057487921359
360050395004,964,428.0,"174 St (2,5)",11506905701,1401.4102983630762,0.8707981522630869
360050151004,1475,428.0,"174 St (2,5)",13249153707,1423.5462201046632,0.8845528105339228
360050127011,1042,428.0,"174 St (2,5)",13247275850,1432.8655227661634,0.890343571132367
360050050021,2339,428.0,"174 St (2,5)",6814498409,1466.076677563167,0.9109800772758815
360050149002,1039,428.0,"174 St (2,5)",7128057420,1466.35870442496,0.9111553210788026
360050371004,732,428.0,"174 St (2,5)",11506175073,1479.2303413372742,0.9191534053321699
360050149003,2194,428.0,"174 St (2,5)",12940789954,1485.5259834619899,0.9230653457081722
360050050022,965,428.0,"174 St (2,5)",6814472193,1487.6637242352858,0.924393679542723
360050052002,1240,428.0,"174 St (2,5)",11793332178,1510.4588265914674,0.938557934675996
360050064003,569,428.0,"174 St (2,5)",6814426589,1514.2759835641161,0.9409298119503127
360050165001,1028,428.0,"174 St (2,5)",13625142308,1518.9028501454538,0.943804820700072
360050054004,1026,428.0,"174 St (2,5)",6814460155,1523.2630735804553,0.9465141446682835
360050062005,342,428.0,"174 St (2,5)",6830731756,1525.6725260328092,0.9480113127324302
360050050023,1770,428.0,"174 St (2,5)",6814489607,1532.133424711841,0.9520259390258373
360050121021,1338,428.0,"174 St (2,5)",13040511279,1537.1025144753312,0.9551135959308358
360050373002,1667,428.0,"174 St (2,5)",11506865383,1547.5189373247306,0.9615860771028687
360050050024,1217,428.0,"174 St (2,5)",6814489608,1548.5613221098752,0.9622337865894561
360050064004,916,428.0,"174 St (2,5)",11913132830,1551.1285461959196,0.9638289896453949
360050393006,928,428.0,"174 St (2,5)",11500954334,1561.2215326955716,0.9701004962876532
360050135003,1416,428.0,"174 St (2,5)",42742493,1571.6845148313612,0.9766019081308868
360050393002,1596,428.0,"174 St (2,5)",11500954307,1583.6624052685775,0.9840446426911513
360050062004,1579,428.0,"174 St (2,5)",5488317864,1599.260319036498,0.9937367610551519
360050153003,958,429.0,"Freeman St (2,5)",10121401255,259.86989792789024,0.16147606964835912
360050125001,2705,429.0,"Freeman St (2,5)",42762430,262.4170807700784,0.16305881962175703
360050125002,1154,429.0,"Freeman St (2,5)",10121367903,272.6690103378139,0.1694290891532019
360050123001,1426,429.0,"Freeman St (2,5)",10121401222,292.1359506592753,0.18152531513494682
360050121012,2003,429.0,"Freeman St (2,5)",42759023,363.50810971962784,0.22587402893088337
360050121011,1069,429.0,"Freeman St (2,5)",13039036141,457.2718634117523,0.28413626916111717
360050153002,984,429.0,"Freeman St (2,5)",10101118728,458.0933035902391,0.28464668969281764
360050123003,978,429.0,"Freeman St (2,5)",9903117672,482.9113298345436,0.30006793457848785
360050123004,0,429.0,"Freeman St (2,5)",9903117646,518.7376370744486,0.32232942515220436
360050127011,1042,429.0,"Freeman St (2,5)",13247275850,550.2091360745242,0.341884956612353
360050157004,1625,429.0,"Freeman St (2,5)",42746558,558.7131872851073,0.3471691421856832
360050155002,588,429.0,"Freeman St (2,5)",4217721853,573.0380850477902,0.3560702431107101
360050151004,1475,429.0,"Freeman St (2,5)",13249153707,586.0037014296614,0.364126723644265
360050151002,1242,429.0,"Freeman St (2,5)",5487791469,651.713903571513,0.40495725177495934
360050153001,2369,429.0,"Freeman St (2,5)",10101118757,664.3717776898934,0.4128225096560661
360050157003,1474,429.0,"Freeman St (2,5)",9903055851,682.5448079621541,0.4241147352095605
